timestamp_t,image_path_t,drive_state_t,sonar_0_t,sonar_1_t,sonar_2_t,sonar_3_t,sonar_4_t,steer_cls_t,throttle_cls_t,timestamp_tk,steer_cls_tk,k,split
1769513262518.0,learning_data/20260127_202651/images/frame_00000417_1769513262518.jpg,READY,0.503463625907898,0.5852820873260498,0.7898486852645874,0.6107966899871826,0.7889900207519531,1,1,1769513262626.0,1,1,train
1769513262626.0,learning_data/20260127_202651/images/frame_00000418_1769513262626.jpg,READY,0.503463625907898,0.5852820873260498,0.7898486852645874,0.6107966899871826,0.7889900207519531,1,1,1769513262735.0,2,1,val
1769513262735.0,learning_data/20260127_202651/images/frame_00000419_1769513262735.jpg,READY,3.894002676010132,0.5725656747817993,0.7953686714172363,0.5770634412765503,0.7917295694351196,2,1,1769513262863.0,1,1,train
1769513262863.0,learning_data/20260127_202651/images/frame_00000420_1769513262863.jpg,READY,3.894002676010132,0.5435755252838135,0.8407552242279053,0.23453807830810547,0.8162628412246704,1,1,1769513262971.0,1,1,train
1769513262971.0,learning_data/20260127_202651/images/frame_00000421_1769513262971.jpg,READY,1.5707836151123047,0.5331079959869385,0.846397876739502,0.5744874477386475,0.8311463594436646,1,1,1769513263128.0,2,1,val
1769513263128.0,learning_data/20260127_202651/images/frame_00000422_1769513263128.jpg,READY,2.0046136379241943,0.5052218437194824,0.8842200040817261,0.5505266189575195,0.8601773977279663,2,1,1769513263237.0,2,1,val
1769513263237.0,learning_data/20260127_202651/images/frame_00000423_1769513263237.jpg,READY,2.0046136379241943,0.5052218437194824,0.8842200040817261,0.5505266189575195,0.8601773977279663,2,1,1769513263347.0,1,1,val
1769513263347.0,learning_data/20260127_202651/images/frame_00000424_1769513263347.jpg,READY,2.0046136379241943,0.5056716203689575,0.94207763671875,0.5297142267227173,0.8760831356048584,1,1,1769513263481.0,1,1,train
1769513263481.0,learning_data/20260127_202651/images/frame_00000425_1769513263481.jpg,READY,2.0046136379241943,0.5056716203689575,0.9554482698440552,0.5070618391036987,1.1692966222763062,1,1,1769513263587.0,1,1,train
1769513263587.0,learning_data/20260127_202651/images/frame_00000426_1769513263587.jpg,READY,1.3066829442977905,0.5334759950637817,0.9596598148345947,0.5173658132553101,0.9376207590103149,1,1,1769513263700.0,1,1,train
1769513263700.0,learning_data/20260127_202651/images/frame_00000427_1769513263700.jpg,READY,1.3066829442977905,0.552775502204895,1.079668402671814,0.27297353744506836,0.9473114013671875,1,1,1769513263819.0,1,1,train
1769513263819.0,learning_data/20260127_202651/images/frame_00000428_1769513263819.jpg,READY,1.3066829442977905,0.5645923614501953,0.9372527599334717,0.5490137338638306,0.9742162227630615,1,1,1769513263958.0,1,1,val
1769513263958.0,learning_data/20260127_202651/images/frame_00000429_1769513263958.jpg,READY,2.8714966773986816,0.5784536600112915,0.8814804553985596,0.5705212354660034,0.9991583824157715,1,1,1769513264068.0,1,1,train
1769513264068.0,learning_data/20260127_202651/images/frame_00000430_1769513264068.jpg,READY,2.8714966773986816,0.5824198722839355,0.8551480770111084,0.5759185552597046,0.938602089881897,1,1,1769513264176.0,1,1,train
1769513264176.0,learning_data/20260127_202651/images/frame_00000431_1769513264176.jpg,READY,2.8714966773986816,0.5824198722839355,0.8551480770111084,0.5759185552597046,0.938602089881897,1,1,1769513264285.0,1,1,train
1769513264285.0,learning_data/20260127_202651/images/frame_00000432_1769513264285.jpg,READY,2.8714966773986816,0.58818519115448,0.8431676626205444,0.5809069871902466,0.9134963750839233,1,1,1769513264416.0,1,1,train
1769513264416.0,learning_data/20260127_202651/images/frame_00000433_1769513264416.jpg,READY,2.8714966773986816,0.5962811708450317,0.8144228458404541,0.5947682857513428,0.8805400133132935,1,1,1769513264531.0,1,1,train
1769513264531.0,learning_data/20260127_202651/images/frame_00000434_1769513264531.jpg,READY,2.366274833679199,0.60912024974823,0.8148317337036133,0.4459739923477173,0.8428405523300171,1,1,1769513264640.0,1,1,val
1769513264640.0,learning_data/20260127_202651/images/frame_00000435_1769513264640.jpg,READY,4.218823432922363,0.6589227914810181,0.802483320236206,0.6040500402450562,0.8320459127426147,1,1,1769513264749.0,1,1,train
1769513264749.0,learning_data/20260127_202651/images/frame_00000436_1769513264749.jpg,READY,4.218823432922363,0.638519287109375,0.805018424987793,0.60711669921875,0.8236228227615356,1,1,1769513264896.0,2,1,val
1769513264896.0,learning_data/20260127_202651/images/frame_00000437_1769513264896.jpg,READY,0.5719114542007446,0.6052767038345337,0.863325834274292,0.6131273508071899,0.8195748329162598,2,1,1769513265014.0,2,1,train
1769513265014.0,learning_data/20260127_202651/images/frame_00000438_1769513265014.jpg,READY,0.5719114542007446,0.6011060476303101,0.8110290765762329,0.616112232208252,0.8205561637878418,2,1,1769513265144.0,1,1,train
1769513265144.0,learning_data/20260127_202651/images/frame_00000439_1769513265144.jpg,READY,3.2949819564819336,0.6149264574050903,0.7895215749740601,0.6007380485534668,0.9872188568115234,1,1,1769513265269.0,1,1,train
1769513265269.0,learning_data/20260127_202651/images/frame_00000440_1769513265269.jpg,READY,1.3350188732147217,0.7130595445632935,0.5768589973449707,0.6621530055999756,0.7812620401382446,1,1,1769513265406.0,1,1,train
1769513265406.0,learning_data/20260127_202651/images/frame_00000441_1769513265406.jpg,READY,4.002562522888184,0.7501047849655151,0.6888124942779541,0.6965813636779785,0.7473652362823486,1,1,1769513265545.0,1,1,val
1769513265545.0,learning_data/20260127_202651/images/frame_00000442_1769513265545.jpg,READY,3.8893823623657227,0.7811393737792969,0.6298099756240845,0.7283928394317627,0.7161262035369873,1,1,1769513265646.0,1,1,train
1769513265646.0,learning_data/20260127_202651/images/frame_00000443_1769513265646.jpg,READY,2.9459962844848633,0.8031375408172607,0.6071984767913818,0.7577100992202759,0.6872587203979492,1,1,1769513265746.0,1,1,val
1769513265746.0,learning_data/20260127_202651/images/frame_00000444_1769513265746.jpg,READY,3.6851019859313965,0.8248085975646973,0.5887985229492188,0.7847784757614136,0.6437530517578125,1,1,1769513265901.0,1,1,train
1769513265901.0,learning_data/20260127_202651/images/frame_00000445_1769513265901.jpg,READY,3.569345712661743,0.8441898822784424,0.5714207887649536,0.8098841905593872,0.5781265497207642,1,1,1769513266029.0,1,1,train
1769513266029.0,learning_data/20260127_202651/images/frame_00000446_1769513266029.jpg,READY,3.3568875789642334,0.8847106695175171,0.538832426071167,0.8547800779342651,0.5397728681564331,1,1,1769513266168.0,1,1,train
1769513266168.0,learning_data/20260127_202651/images/frame_00000447_1769513266168.jpg,READY,0.6775680780410767,0.9029061794281006,0.5262386798858643,0.5008467435836792,0.5780856609344482,1,1,1769513266310.0,1,1,train
1769513266310.0,learning_data/20260127_202651/images/frame_00000448_1769513266310.jpg,READY,1.4072284698486328,0.9214287996292114,0.5096378326416016,0.9082626104354858,0.536828875541687,1,1,1769513266443.0,1,1,val
1769513266443.0,learning_data/20260127_202651/images/frame_00000449_1769513266443.jpg,READY,2.9630467891693115,0.9366394281387329,0.49643075466156006,0.9193434715270996,0.4788076877593994,1,1,1769513266581.0,1,1,train
1769513266581.0,learning_data/20260127_202651/images/frame_00000450_1769513266581.jpg,READY,1.1343775987625122,0.5945229530334473,0.47868502140045166,0.6989938020706177,0.577226996421814,1,1,1769513266718.0,1,1,val
1769513266718.0,learning_data/20260127_202651/images/frame_00000451_1769513266718.jpg,READY,2.1295697689056396,0.9534038305282593,0.4862903356552124,0.9582287073135376,0.5024822950363159,1,1,1769513266844.0,1,1,train
1769513266844.0,learning_data/20260127_202651/images/frame_00000452_1769513266844.jpg,READY,2.0376110076904297,0.952545166015625,0.4865356683731079,0.9601913690567017,0.4903792142868042,1,1,1769513266958.0,1,1,train
1769513266958.0,learning_data/20260127_202651/images/frame_00000453_1769513266958.jpg,READY,0.5436981916427612,0.5764909982681274,0.4910334348678589,0.9650571346282959,0.49867963790893555,1,1,1769513267087.0,2,1,val
1769513267087.0,learning_data/20260127_202651/images/frame_00000454_1769513267087.jpg,READY,1.7523707151412964,0.9333683252334595,0.5108236074447632,0.5741194486618042,0.5066120624542236,2,1,1769513267210.0,2,1,val
1769513267210.0,learning_data/20260127_202651/images/frame_00000455_1769513267210.jpg,READY,1.6690393686294556,1.0556257963180542,0.5270155668258667,0.948047399520874,0.5153213739395142,2,1,1769513267343.0,1,1,val
1769513267343.0,learning_data/20260127_202651/images/frame_00000456_1769513267343.jpg,READY,1.407187581062317,0.9577380418777466,0.50644850730896,0.9388065338134766,0.523867130279541,1,1,1769513267452.0,1,1,train
1769513267452.0,learning_data/20260127_202651/images/frame_00000457_1769513267452.jpg,READY,1.728614330291748,0.9907352924346924,0.47161126136779785,1.0532951354980469,0.5227222442626953,1,1,1769513267585.0,1,1,train
1769513267585.0,learning_data/20260127_202651/images/frame_00000458_1769513267585.jpg,READY,1.728614330291748,1.0227103233337402,0.4350566864013672,0.982434868812561,0.5006422996520996,1,1,1769513267715.0,1,1,train
1769513267715.0,learning_data/20260127_202651/images/frame_00000459_1769513267715.jpg,READY,1.3930809497833252,0.9341452121734619,0.42953670024871826,1.0289254188537598,0.44912242889404297,1,1,1769513267842.0,2,1,train
1769513267842.0,learning_data/20260127_202651/images/frame_00000460_1769513267842.jpg,READY,1.2839078903198242,0.8866324424743652,0.46269750595092773,0.8645933866500854,0.4471597671508789,2,1,1769513267967.0,2,1,train
1769513267967.0,learning_data/20260127_202651/images/frame_00000461_1769513267967.jpg,READY,1.187369465827942,0.8362165689468384,0.49250543117523193,0.7108924388885498,0.4628610610961914,2,1,1769513268090.0,1,1,val
1769513268090.0,learning_data/20260127_202651/images/frame_00000462_1769513268090.jpg,READY,0.9928206205368042,0.7462203502655029,0.5530208349227905,0.8545347452163696,0.5095151662826538,1,1,1769513268211.0,1,1,train
1769513268211.0,learning_data/20260127_202651/images/frame_00000463_1769513268211.jpg,READY,0.8331499099731445,0.6878311634063721,0.5578457117080688,0.7900940179824829,0.5090653896331787,1,1,1769513268329.0,2,1,train
1769513268329.0,learning_data/20260127_202651/images/frame_00000464_1769513268329.jpg,READY,0.7780318260192871,0.6878311634063721,0.5611168146133423,0.5812340974807739,0.5282422304153442,2,1,1769513268452.0,2,1,train
1769513268452.0,learning_data/20260127_202651/images/frame_00000465_1769513268452.jpg,READY,0.7091751098632812,0.635002851486206,0.5766136646270752,0.7386150360107422,0.5536341667175293,2,1,1769513268578.0,2,1,train
1769513268578.0,learning_data/20260127_202651/images/frame_00000466_1769513268578.jpg,READY,0.6208553314208984,0.6075255870819092,0.5994296073913574,0.5786581039428711,0.5511399507522583,2,1,1769513268697.0,2,1,train
1769513268697.0,learning_data/20260127_202651/images/frame_00000467_1769513268697.jpg,READY,0.9995672702789307,0.5706030130386353,0.5997158288955688,0.6538934707641602,0.5683950185775757,2,1,1769513268818.0,2,1,train
1769513268818.0,learning_data/20260127_202651/images/frame_00000468_1769513268818.jpg,READY,0.9197932481765747,0.545333743095398,2.572681427001953,0.647473931312561,0.6525850296020508,2,1,1769513268938.0,2,1,val
1769513268938.0,learning_data/20260127_202651/images/frame_00000469_1769513268938.jpg,READY,0.796513557434082,0.46613216400146484,0.6126366853713989,0.5834829807281494,0.5937460660934448,2,1,1769513269076.0,2,1,train
1769513269076.0,learning_data/20260127_202651/images/frame_00000470_1769513269076.jpg,READY,2.239846706390381,0.43742823600769043,0.599143385887146,0.5246031284332275,0.5899434089660645,2,1,1769513269176.0,2,1,train
1769513269176.0,learning_data/20260127_202651/images/frame_00000471_1769513269176.jpg,READY,0.6681227684020996,0.4398406744003296,0.5961176156997681,0.5082476139068604,0.585690975189209,2,1,1769513269295.0,1,1,train
1769513269295.0,learning_data/20260127_202651/images/frame_00000472_1769513269295.jpg,READY,1.082694172859192,0.45002198219299316,0.6055629253387451,0.48780322074890137,0.5864678621292114,1,1,1769513269399.0,1,1,val
1769513269399.0,learning_data/20260127_202651/images/frame_00000473_1769513269399.jpg,READY,1.082694172859192,0.4830601215362549,0.5738332271575928,0.49912941455841064,0.6042135953903198,1,1,1769513269544.0,1,1,val
1769513269544.0,learning_data/20260127_202651/images/frame_00000474_1769513269544.jpg,READY,0.9016386270523071,0.536338210105896,0.5418581962585449,0.5190831422805786,0.5722794532775879,1,1,1769513269675.0,1,1,train
1769513269675.0,learning_data/20260127_202651/images/frame_00000475_1769513269675.jpg,READY,0.9016386270523071,0.5439435243606567,0.5930100679397583,0.46731793880462646,0.5570688247680664,1,1,1769513269777.0,1,1,train
1769513269777.0,learning_data/20260127_202651/images/frame_00000476_1769513269777.jpg,READY,1.4085369110107422,0.5451701879501343,0.5753052234649658,0.5204324722290039,0.5539612770080566,1,1,1769513269879.0,1,1,train
1769513269879.0,learning_data/20260127_202651/images/frame_00000477_1769513269879.jpg,READY,1.5288317203521729,0.5432484149932861,1.5782662630081177,0.545333743095398,0.5733016729354858,1,1,1769513270042.0,1,1,train
1769513270042.0,learning_data/20260127_202651/images/frame_00000478_1769513270042.jpg,READY,4.584941387176514,0.5359702110290527,0.605644702911377,0.5521621704101562,0.6135362386703491,1,1,1769513270148.0,1,1,train
1769513270148.0,learning_data/20260127_202651/images/frame_00000479_1769513270148.jpg,READY,4.584941387176514,0.5307364463806152,1.1770654916763306,0.5466421842575073,1.9458564519882202,1,1,1769513270260.0,1,1,train
1769513270260.0,learning_data/20260127_202651/images/frame_00000480_1769513270260.jpg,READY,4.377103805541992,0.5156484842300415,0.48637211322784424,0.5401408672332764,0.636515736579895,1,1,1769513270382.0,1,1,train
1769513270382.0,learning_data/20260127_202651/images/frame_00000481_1769513270382.jpg,READY,4.377103805541992,0.4844503402709961,0.4946725368499756,0.5169569253921509,0.5082885026931763,1,1,1769513270537.0,2,1,train
1769513270537.0,learning_data/20260127_202651/images/frame_00000482_1769513270537.jpg,READY,0.9688597917556763,0.44339799880981445,0.5197373628616333,0.4999880790710449,0.5123364925384521,2,1,1769513270685.0,2,1,train
1769513270685.0,learning_data/20260127_202651/images/frame_00000483_1769513270685.jpg,READY,0.9688597917556763,0.3870532512664795,0.5448839664459229,0.37539994716644287,0.5315133333206177,2,1,1769513270835.0,2,1,train
1769513270835.0,learning_data/20260127_202651/images/frame_00000484_1769513270835.jpg,READY,3.683793544769287,0.36893951892852783,0.955530047416687,0.42634737491607666,0.5424715280532837,2,1,1769513270938.0,2,1,val
1769513270938.0,learning_data/20260127_202651/images/frame_00000485_1769513270938.jpg,READY,0.8739569187164307,0.3684488534927368,0.5439435243606567,0.4232398271560669,0.5347435474395752,2,1,1769513271049.0,2,1,train
1769513271049.0,learning_data/20260127_202651/images/frame_00000486_1769513271049.jpg,READY,2.7903733253479004,0.38901591300964355,0.5531435012817383,0.41612517833709717,0.5317586660385132,2,1,1769513271187.0,2,1,train
1769513271187.0,learning_data/20260127_202651/images/frame_00000487_1769513271187.jpg,READY,2.543241500854492,0.4892343282699585,0.5080431699752808,0.4637606143951416,1.5517703294754028,2,1,1769513271290.0,1,1,train
1769513271290.0,learning_data/20260127_202651/images/frame_00000488_1769513271290.jpg,READY,0.5297960042953491,0.5410813093185425,0.5088200569152832,0.5046902894973755,2.070117473602295,1,1,1769513271390.0,1,1,train
1769513271390.0,learning_data/20260127_202651/images/frame_00000489_1769513271390.jpg,READY,1.1037927865982056,0.6071575880050659,0.49802541732788086,0.5238262414932251,0.5163027048110962,1,1,1769513271491.0,1,1,train
1769513271491.0,learning_data/20260127_202651/images/frame_00000490_1769513271491.jpg,READY,1.7044490575790405,0.6443663835525513,0.49181032180786133,0.5736287832260132,0.5101693868637085,1,1,1769513271617.0,1,1,train
1769513271617.0,learning_data/20260127_202651/images/frame_00000491_1769513271617.jpg,READY,1.516769528388977,0.6770365238189697,0.4763134717941284,0.672906756401062,0.4798707962036133,1,1,1769513271761.0,2,1,train
1769513271761.0,learning_data/20260127_202651/images/frame_00000492_1769513271761.jpg,READY,1.4283679723739624,0.6638703346252441,0.5062440633773804,0.569212794303894,0.48350989818573,2,1,1769513271905.0,2,1,train
1769513271905.0,learning_data/20260127_202651/images/frame_00000493_1769513271905.jpg,READY,1.263136386871338,0.6139451265335083,0.5275471210479736,0.6867271661758423,0.5022369623184204,2,1,1769513272050.0,2,1,train
1769513272050.0,learning_data/20260127_202651/images/frame_00000494_1769513272050.jpg,READY,1.0615955591201782,0.5709710121154785,0.4489997625350952,0.432153582572937,0.519900918006897,2,1,1769513272181.0,1,1,train
1769513272181.0,learning_data/20260127_202651/images/frame_00000495_1769513272181.jpg,READY,1.0800772905349731,0.5466012954711914,1.0066001415252686,1.5818644762039185,0.5170795917510986,1,1,1769513272281.0,1,1,train
1769513272281.0,learning_data/20260127_202651/images/frame_00000496_1769513272281.jpg,READY,0.8324548006057739,0.5162618160247803,0.3925323486328125,0.5775949954986572,0.4921783208847046,1,1,1769513272388.0,1,1,train
1769513272388.0,learning_data/20260127_202651/images/frame_00000497_1769513272388.jpg,READY,0.8495054244995117,0.5121320486068726,0.3686124086380005,0.6112873554229736,0.4498993158340454,1,1,1769513272490.0,1,1,train
1769513272490.0,learning_data/20260127_202651/images/frame_00000498_1769513272490.jpg,READY,0.8495054244995117,0.5121320486068726,0.3686124086380005,0.6112873554229736,0.4498993158340454,1,1,1769513272630.0,1,1,train
1769513272630.0,learning_data/20260127_202651/images/frame_00000499_1769513272630.jpg,READY,0.8495054244995117,0.4642103910446167,0.8300423622131348,0.5206778049468994,0.37940704822540283,1,1,1769513272789.0,2,1,train
1769513272789.0,learning_data/20260127_202651/images/frame_00000500_1769513272789.jpg,READY,4.053918838500977,0.4080291986465454,0.9617860317230225,0.4754139184951782,0.9827619791030884,2,1,1769513272912.0,2,1,train
1769513272912.0,learning_data/20260127_202651/images/frame_00000501_1769513272912.jpg,READY,3.9387760162353516,0.3918781280517578,0.941586971282959,0.4476504325866699,0.9807993173599243,2,1,1769513273034.0,2,1,train
1769513273034.0,learning_data/20260127_202651/images/frame_00000502_1769513273034.jpg,READY,0.5759185552597046,0.4106869697570801,0.7258986234664917,0.4382869005203247,0.9538944959640503,2,1,1769513273172.0,1,1,train
1769513273172.0,learning_data/20260127_202651/images/frame_00000503_1769513273172.jpg,READY,0.8619356155395508,0.4477730989456177,0.6729476451873779,0.4270833730697632,0.9335727691650391,1,1,1769513273304.0,2,1,train
1769513273304.0,learning_data/20260127_202651/images/frame_00000504_1769513273304.jpg,READY,1.6206679344177246,0.5367062091827393,0.46960771083831787,0.47619080543518066,0.6505814790725708,2,1,1769513273410.0,2,1,train
1769513273410.0,learning_data/20260127_202651/images/frame_00000505_1769513273410.jpg,READY,1.6206679344177246,0.5367062091827393,0.46960771083831787,0.47619080543518066,0.6505814790725708,2,1,1769513273517.0,2,1,train
1769513273517.0,learning_data/20260127_202651/images/frame_00000506_1769513273517.jpg,READY,1.5476405620574951,0.555760383605957,0.5358066558837891,0.5005605220794678,0.8296743631362915,2,1,1769513273625.0,1,1,train
1769513273625.0,learning_data/20260127_202651/images/frame_00000507_1769513273625.jpg,READY,1.5476405620574951,0.587203860282898,0.6924515962600708,0.5329444408416748,0.7934877872467041,1,1,1769513273754.0,1,1,train
1769513273754.0,learning_data/20260127_202651/images/frame_00000508_1769513273754.jpg,READY,1.5476405620574951,0.7131413221359253,0.5626705884933472,0.6349619626998901,0.7707127332687378,1,2,1769513273883.0,1,1,train
1769513273883.0,learning_data/20260127_202651/images/frame_00000509_1769513273883.jpg,READY,1.1909267902374268,0.6508268117904663,0.5145853757858276,1.0520684719085693,0.7039822340011597,1,2,1769513274018.0,1,1,val
1769513274018.0,learning_data/20260127_202651/images/frame_00000510_1769513274018.jpg,READY,2.0130367279052734,0.7260212898254395,0.7508407831192017,0.7325634956359863,0.6019238233566284,1,2,1769513274153.0,1,1,val
1769513274153.0,learning_data/20260127_202651/images/frame_00000511_1769513274153.jpg,READY,1.9679772853851318,0.7104835510253906,0.7658878564834595,0.7377972602844238,0.5858545303344727,1,2,1769513274254.0,1,1,train
1769513274254.0,learning_data/20260127_202651/images/frame_00000512_1769513274254.jpg,READY,2.1070399284362793,0.6934738159179688,0.75165855884552,0.7377972602844238,0.5784945487976074,1,2,1769513274385.0,1,1,val
1769513274385.0,learning_data/20260127_202651/images/frame_00000513_1769513274385.jpg,READY,4.007264614105225,0.7002613544464111,0.7757829427719116,0.7383288145065308,0.5789034366607666,1,2,1769513274516.0,1,1,train
1769513274516.0,learning_data/20260127_202651/images/frame_00000514_1769513274516.jpg,READY,0.6947413682937622,0.6929013729095459,0.7708353996276855,0.7335039377212524,0.5785763263702393,1,2,1769513274653.0,1,1,train
1769513274653.0,learning_data/20260127_202651/images/frame_00000515_1769513274653.jpg,READY,4.003952503204346,0.6971129179000854,0.771121621131897,0.7336266040802002,0.5793532133102417,1,2,1769513274755.0,1,1,val
1769513274755.0,learning_data/20260127_202651/images/frame_00000516_1769513274755.jpg,READY,4.003952503204346,0.6971129179000854,0.771121621131897,0.7336266040802002,0.5793532133102417,1,2,1769513274888.0,1,1,train
1769513274888.0,learning_data/20260127_202651/images/frame_00000517_1769513274888.jpg,READY,3.99929141998291,0.6972355842590332,0.7800353765487671,0.7382470369338989,0.5789443254470825,1,2,1769513274990.0,1,1,train
1769513274990.0,learning_data/20260127_202651/images/frame_00000518_1769513274990.jpg,READY,1.5843178033828735,0.705331563949585,0.771612286567688,0.7226684093475342,0.5789034366607666,1,2,1769513275090.0,1,1,val
1769513275090.0,learning_data/20260127_202651/images/frame_00000519_1769513275090.jpg,READY,3.9995365142822266,0.6975626945495605,0.7757011651992798,0.7382879257202148,0.5789034366607666,1,2,1769513275193.0,1,1,train
1769513275193.0,learning_data/20260127_202651/images/frame_00000520_1769513275193.jpg,READY,3.999577522277832,0.697358250617981,0.5755505561828613,0.5730154514312744,0.575223445892334,1,2,1769513275294.0,1,1,train
1769513275294.0,learning_data/20260127_202651/images/frame_00000521_1769513275294.jpg,READY,3.9994139671325684,0.6975218057632446,0.7799535989761353,0.7379199266433716,0.5782901048660278,1,2,1769513275396.0,1,1,train
1769513275396.0,learning_data/20260127_202651/images/frame_00000522_1769513275396.jpg,READY,3.999659299850464,0.6974809169769287,0.7522310018539429,0.7415590286254883,0.5789034366607666,1,2,1769513275498.0,1,1,val
1769513275498.0,learning_data/20260127_202651/images/frame_00000523_1769513275498.jpg,READY,3.9994139671325684,0.6976853609085083,0.7804851531982422,0.7373883724212646,0.5786581039428711,1,2,1769513275600.0,1,1,train
1769513275600.0,learning_data/20260127_202651/images/frame_00000524_1769513275600.jpg,READY,4.003625392913818,0.6930649280548096,0.7759873867034912,0.7372657060623169,0.5746510028839111,1,2,1769513275702.0,1,1,val
1769513275702.0,learning_data/20260127_202651/images/frame_00000525_1769513275702.jpg,READY,4.003707408905029,0.697317361831665,0.7759873867034912,0.7375519275665283,0.5788625478744507,1,2,1769513275825.0,1,1,train
1769513275825.0,learning_data/20260127_202651/images/frame_00000526_1769513275825.jpg,READY,3.999168634414673,0.6971946954727173,0.7929153442382812,0.7133866548538208,0.5744465589523315,1,2,1769513275955.0,1,1,train
1769513275955.0,learning_data/20260127_202651/images/frame_00000527_1769513275955.jpg,READY,0.9685326814651489,0.4344024658203125,0.4389411211013794,0.5689265727996826,0.5753870010375977,1,2,1769513276057.0,1,1,train
1769513276057.0,learning_data/20260127_202651/images/frame_00000528_1769513276057.jpg,READY,1.9627844095230103,0.6930649280548096,0.7838789224624634,0.7377972602844238,0.5786581039428711,1,2,1769513276159.0,1,1,train
1769513276159.0,learning_data/20260127_202651/images/frame_00000529_1769513276159.jpg,READY,4.008695602416992,0.6972355842590332,0.775578498840332,0.7380017042160034,0.5791078805923462,1,2,1769513276261.0,1,1,train
1769513276261.0,learning_data/20260127_202651/images/frame_00000530_1769513276261.jpg,READY,4.003870964050293,0.6974400281906128,0.7713669538497925,0.7338310480117798,0.5789852142333984,1,2,1769513276363.0,1,1,train
1769513276363.0,learning_data/20260127_202651/images/frame_00000531_1769513276363.jpg,READY,4.008286952972412,0.697358250617981,0.7761509418487549,0.7381243705749512,0.5787398815155029,1,2,1769513276465.0,1,1,train
1769513276465.0,learning_data/20260127_202651/images/frame_00000532_1769513276465.jpg,READY,4.012702941894531,0.6975218057632446,0.7802807092666626,0.738206148147583,0.5789852142333984,1,2,1769513276567.0,1,1,train
1769513276567.0,learning_data/20260127_202651/images/frame_00000533_1769513276567.jpg,READY,4.0038299560546875,0.7004249095916748,0.7791358232498169,0.7339128255844116,0.5789443254470825,1,2,1769513276669.0,1,1,train
1769513276669.0,learning_data/20260127_202651/images/frame_00000534_1769513276669.jpg,READY,4.003952503204346,0.6928195953369141,0.771612286567688,0.7372657060623169,0.5784536600112915,1,2,1769513276772.0,1,1,val
1769513276772.0,learning_data/20260127_202651/images/frame_00000535_1769513276772.jpg,READY,3.9994139671325684,0.697317361831665,0.7752922773361206,0.7426221370697021,0.5789852142333984,1,2,1769513276904.0,1,1,train
1769513276904.0,learning_data/20260127_202651/images/frame_00000536_1769513276904.jpg,READY,4.004075050354004,0.6964586973190308,0.7802807092666626,0.7375928163528442,0.5785354375839233,1,2,1769513277006.0,1,1,train
1769513277006.0,learning_data/20260127_202651/images/frame_00000537_1769513277006.jpg,READY,0.96501624584198,0.6976444721221924,0.7675642967224121,0.7381243705749512,0.5790261030197144,1,2,1769513277109.0,1,1,val
1769513277109.0,learning_data/20260127_202651/images/frame_00000538_1769513277109.jpg,READY,0.5700305700302124,0.6883218288421631,0.7796673774719238,0.7377563714981079,0.5789443254470825,1,2,1769513277210.0,1,1,val
1769513277210.0,learning_data/20260127_202651/images/frame_00000539_1769513277210.jpg,READY,4.711369514465332,0.6964995861053467,0.7718167304992676,0.7379608154296875,0.5788625478744507,1,2,1769513277313.0,1,1,train
1769513277313.0,learning_data/20260127_202651/images/frame_00000540_1769513277313.jpg,READY,4.00039529800415,0.7011200189590454,0.7848193645477295,0.40880608558654785,0.5789852142333984,1,2,1769513277416.0,1,1,train
1769513277416.0,learning_data/20260127_202651/images/frame_00000541_1769513277416.jpg,READY,4.008981704711914,0.7579554319381714,0.7754149436950684,0.733749270439148,0.5787398815155029,1,2,1769513277516.0,1,1,train
1769513277516.0,learning_data/20260127_202651/images/frame_00000542_1769513277516.jpg,READY,4.0043206214904785,0.697358250617981,0.779585599899292,0.7334630489349365,0.5790669918060303,1,2,1769513277618.0,1,1,train
1769513277618.0,learning_data/20260127_202651/images/frame_00000543_1769513277618.jpg,READY,3.6976137161254883,0.6932284832000732,0.7510043382644653,0.7422541379928589,0.5789852142333984,1,2,1769513277724.0,1,1,train
1769513277724.0,learning_data/20260127_202651/images/frame_00000544_1769513277724.jpg,READY,4.000027179718018,0.6975218057632446,0.7841651439666748,0.7337901592254639,0.5789034366607666,1,2,1769513277867.0,1,1,val
1769513277867.0,learning_data/20260127_202651/images/frame_00000545_1769513277867.jpg,READY,4.711451530456543,0.7061084508895874,0.5024822950363159,0.5049765110015869,0.5788216590881348,1,2,1769513277968.0,1,1,train
1769513277968.0,learning_data/20260127_202651/images/frame_00000546_1769513277968.jpg,READY,4.000844955444336,0.6965813636779785,0.7799944877624512,0.7376745939254761,0.5789443254470825,1,2,1769513278069.0,1,1,train
1769513278069.0,learning_data/20260127_202651/images/frame_00000547_1769513278069.jpg,READY,4.000190734863281,0.6967040300369263,0.7881722450256348,0.5168342590332031,0.5796394348144531,1,2,1769513278195.0,1,1,val
1769513278195.0,learning_data/20260127_202651/images/frame_00000548_1769513278195.jpg,READY,3.9569714069366455,0.5728927850723267,0.7883766889572144,0.742703914642334,0.5784945487976074,1,2,1769513278298.0,1,1,train
1769513278298.0,learning_data/20260127_202651/images/frame_00000549_1769513278298.jpg,READY,1.1485660076141357,0.6931875944137573,0.7715305089950562,0.7344443798065186,0.5786581039428711,1,2,1769513278400.0,1,1,train
